order_details_id,order_id,pizza_id,quantity
18687.00,8210.00,ckn_pesto_l,1
18688.00,8211.00,ital_cpcllo_s,1
18689.00,8211.00,pepperoni_m,1
18690.00,8212.00,soppressata_m,1
18691.00,8213.00,classic_dlx_m,1
18692.00,8213.00,ital_supr_l,1
18693.00,8213.00,napolitana_l,1
18694.00,8213.00,southw_ckn_l,1
18695.00,8214.00,green_garden_m,1
18696.00,8214.00,spicy_ital_m,1
18697.00,8215.00,hawaiian_s,1
18698.00,8216.00,cali_ckn_m,1
18699.00,8216.00,ckn_alfredo_l,1
18700.00,8216.00,classic_dlx_m,1
18701.00,8216.00,spinach_fet_s,1
18702.00,8217.00,ckn_pesto_l,1
18703.00,8217.00,ital_supr_m,1
18704.00,8218.00,pepperoni_s,1
18705.00,8218.00,peppr_salami_l,1
18706.00,8219.00,big_meat_s,1
18707.00,8219.00,calabrese_m,1
18708.00,8219.00,mexicana_m,1
18709.00,8219.00,thai_ckn_m,1
18710.00,8220.00,bbq_ckn_l,1
18711.00,8221.00,southw_ckn_m,1
18712.00,8222.00,four_cheese_l,1
18713.00,8222.00,spin_pesto_m,1
18714.00,8223.00,bbq_ckn_m,1
18715.00,8223.00,big_meat_s,1
18716.00,8223.00,four_cheese_l,1
18717.00,8224.00,classic_dlx_l,1
18718.00,8225.00,ital_cpcllo_l,1
18719.00,8225.00,mexicana_l,1
18720.00,8226.00,ital_supr_m,1
18721.00,8226.00,ital_veggie_l,1
18722.00,8226.00,pepperoni_s,1
18723.00,8226.00,spicy_ital_l,1
18724.00,8226.00,thai_ckn_l,1
18725.00,8226.00,thai_ckn_s,1
18726.00,8227.00,big_meat_s,1
18727.00,8227.00,classic_dlx_s,1
18728.00,8227.00,thai_ckn_s,1
18729.00,8228.00,calabrese_m,1
18730.00,8229.00,thai_ckn_m,1
18731.00,8230.00,napolitana_s,1
18732.00,8230.00,thai_ckn_l,1
18733.00,8231.00,mediterraneo_m,1
18734.00,8232.00,bbq_ckn_m,1
18735.00,8233.00,spinach_fet_l,1
18736.00,8234.00,sicilian_s,1
18737.00,8235.00,ital_cpcllo_l,1
18738.00,8236.00,ital_supr_l,1
18739.00,8237.00,bbq_ckn_s,1
18740.00,8237.00,four_cheese_l,1
18741.00,8237.00,peppr_salami_l,1
18742.00,8237.00,spicy_ital_l,2
18743.00,8238.00,spinach_supr_l,1
18744.00,8238.00,thai_ckn_s,1
18745.00,8239.00,spinach_fet_s,1
18746.00,8239.00,spinach_supr_l,1
18747.00,8240.00,classic_dlx_m,1
18748.00,8240.00,napolitana_s,1
18749.00,8240.00,peppr_salami_m,1
18750.00,8241.00,ckn_pesto_s,1
18751.00,8241.00,thai_ckn_l,1
18752.00,8242.00,cali_ckn_l,1
18753.00,8242.00,napolitana_m,1
18754.00,8242.00,soppressata_m,1
18755.00,8243.00,cali_ckn_l,1
18756.00,8243.00,southw_ckn_l,1
18757.00,8243.00,spinach_fet_m,1
18758.00,8244.00,spinach_supr_s,1
18759.00,8245.00,sicilian_s,1
18760.00,8246.00,pepperoni_l,1
18761.00,8246.00,spinach_fet_m,1
18762.00,8247.00,bbq_ckn_l,1
18763.00,8247.00,big_meat_s,1
18764.00,8247.00,hawaiian_m,1
18765.00,8247.00,spinach_supr_l,1
18766.00,8248.00,classic_dlx_s,1
18767.00,8248.00,five_cheese_l,1
18768.00,8248.00,ital_cpcllo_m,1
18769.00,8249.00,bbq_ckn_l,1
18770.00,8249.00,pepperoni_s,1
18771.00,8249.00,southw_ckn_l,1
18772.00,8249.00,thai_ckn_l,1
18773.00,8250.00,hawaiian_s,1
18774.00,8250.00,spin_pesto_l,1
18775.00,8251.00,ital_cpcllo_m,1
18776.00,8251.00,mediterraneo_l,1
18777.00,8251.00,sicilian_m,1
18778.00,8251.00,veggie_veg_s,1
18779.00,8252.00,thai_ckn_s,1
18780.00,8252.00,the_greek_xl,1
18781.00,8253.00,classic_dlx_m,1
18782.00,8253.00,green_garden_s,1
18783.00,8253.00,thai_ckn_l,1
18784.00,8254.00,pepperoni_s,1
18785.00,8254.00,veggie_veg_l,1
18786.00,8255.00,classic_dlx_l,1
18787.00,8255.00,spinach_supr_s,1
18788.00,8256.00,the_greek_s,1
18789.00,8256.00,veggie_veg_m,1
18790.00,8257.00,classic_dlx_l,1
18791.00,8258.00,bbq_ckn_l,1
18792.00,8259.00,pep_msh_pep_s,1
18793.00,8259.00,pepperoni_m,1
18794.00,8259.00,peppr_salami_l,1
18795.00,8259.00,sicilian_l,1
18796.00,8260.00,five_cheese_l,1
18797.00,8260.00,napolitana_l,1
18798.00,8261.00,big_meat_s,1
18799.00,8261.00,four_cheese_l,2
18800.00,8261.00,veggie_veg_s,1
18801.00,8262.00,cali_ckn_s,1
18802.00,8262.00,classic_dlx_m,1
18803.00,8262.00,sicilian_l,1
18804.00,8263.00,prsc_argla_l,1
18805.00,8263.00,sicilian_m,1
18806.00,8263.00,thai_ckn_s,1
18807.00,8264.00,ckn_pesto_l,1
18808.00,8264.00,spin_pesto_s,1
18809.00,8265.00,green_garden_s,1
18810.00,8265.00,napolitana_m,1
18811.00,8266.00,ckn_alfredo_s,1
18812.00,8266.00,classic_dlx_s,1
18813.00,8266.00,four_cheese_l,1
18814.00,8267.00,ital_supr_m,1
18815.00,8267.00,mexicana_s,1
18816.00,8267.00,pepperoni_s,1
18817.00,8267.00,spinach_supr_l,1
18818.00,8268.00,five_cheese_l,1
18819.00,8268.00,southw_ckn_s,1
18820.00,8269.00,hawaiian_l,1
18821.00,8269.00,hawaiian_s,1
18822.00,8269.00,pep_msh_pep_m,1
18823.00,8269.00,southw_ckn_m,1
18824.00,8270.00,cali_ckn_l,1
18825.00,8270.00,cali_ckn_m,1
18826.00,8270.00,soppressata_l,1
18827.00,8270.00,spinach_fet_l,1
18828.00,8271.00,napolitana_s,1
18829.00,8271.00,pep_msh_pep_s,1
18830.00,8272.00,sicilian_l,1
18831.00,8273.00,four_cheese_l,1
18832.00,8273.00,spicy_ital_l,1
18833.00,8273.00,the_greek_m,1
18834.00,8273.00,veggie_veg_m,1
18835.00,8274.00,five_cheese_l,1
18836.00,8274.00,ital_supr_m,1
18837.00,8275.00,big_meat_s,1
18838.00,8276.00,calabrese_s,1
18839.00,8276.00,four_cheese_m,1
18840.00,8277.00,big_meat_s,1
18841.00,8277.00,classic_dlx_m,1
18842.00,8277.00,thai_ckn_l,1
18843.00,8277.00,thai_ckn_m,1
18844.00,8278.00,bbq_ckn_l,1
18845.00,8278.00,ital_cpcllo_m,1
18846.00,8278.00,prsc_argla_m,1
18847.00,8278.00,spin_pesto_s,1
18848.00,8279.00,cali_ckn_l,1
18849.00,8279.00,prsc_argla_l,1
18850.00,8279.00,thai_ckn_s,1
18851.00,8280.00,bbq_ckn_l,2
18852.00,8280.00,ital_supr_m,1
18853.00,8280.00,spicy_ital_l,1
18854.00,8281.00,bbq_ckn_m,1
18855.00,8281.00,big_meat_s,2
18856.00,8281.00,brie_carre_s,1
18857.00,8281.00,calabrese_m,1
18858.00,8281.00,ckn_alfredo_m,1
18859.00,8281.00,classic_dlx_l,1
18860.00,8281.00,four_cheese_l,1
18861.00,8281.00,hawaiian_l,1
18862.00,8281.00,ital_supr_m,1
18863.00,8281.00,peppr_salami_m,1
18864.00,8281.00,southw_ckn_l,1
18865.00,8281.00,veggie_veg_l,1
18866.00,8281.00,veggie_veg_s,1
18867.00,8282.00,spinach_supr_s,1
18868.00,8283.00,prsc_argla_l,1
18869.00,8283.00,the_greek_s,1
18870.00,8283.00,veggie_veg_m,1
18871.00,8284.00,big_meat_s,1
18872.00,8284.00,pepperoni_l,1
18873.00,8284.00,pepperoni_m,1
18874.00,8284.00,the_greek_xl,1
18875.00,8285.00,five_cheese_l,1
18876.00,8286.00,big_meat_s,4
18877.00,8286.00,ckn_pesto_l,1
18878.00,8286.00,hawaiian_s,1
18879.00,8286.00,ital_cpcllo_l,1
18880.00,8286.00,mediterraneo_m,1
18881.00,8286.00,napolitana_s,1
18882.00,8286.00,prsc_argla_s,1
18883.00,8286.00,southw_ckn_l,1
18884.00,8286.00,spin_pesto_l,1
18885.00,8286.00,spinach_fet_l,1
18886.00,8286.00,thai_ckn_l,1
18887.00,8287.00,green_garden_s,1
18888.00,8288.00,big_meat_s,1
18889.00,8289.00,four_cheese_m,1
18890.00,8289.00,hawaiian_l,1
18891.00,8289.00,ital_supr_l,1
18892.00,8290.00,cali_ckn_m,1
18893.00,8290.00,hawaiian_l,1
18894.00,8290.00,mexicana_l,1
18895.00,8290.00,spicy_ital_l,1
18896.00,8291.00,classic_dlx_l,1
18897.00,8291.00,five_cheese_l,1
18898.00,8292.00,classic_dlx_m,1
18899.00,8292.00,five_cheese_l,1
18900.00,8292.00,mexicana_l,1
18901.00,8293.00,cali_ckn_l,1
18902.00,8293.00,mediterraneo_m,1
18903.00,8294.00,classic_dlx_l,1
18904.00,8295.00,four_cheese_m,1
18905.00,8296.00,four_cheese_m,1
18906.00,8297.00,ckn_alfredo_m,1
18907.00,8298.00,cali_ckn_l,1
18908.00,8299.00,bbq_ckn_m,1
18909.00,8299.00,ckn_pesto_l,1
18910.00,8300.00,spicy_ital_l,1
18911.00,8301.00,southw_ckn_m,1
18912.00,8302.00,cali_ckn_s,1
18913.00,8302.00,pepperoni_m,1
18914.00,8303.00,cali_ckn_l,1
18915.00,8303.00,mexicana_s,1
18916.00,8303.00,pepperoni_m,1
18917.00,8303.00,soppressata_l,1
18918.00,8304.00,spinach_supr_m,1
18919.00,8305.00,bbq_ckn_l,1
18920.00,8305.00,napolitana_s,1
18921.00,8306.00,classic_dlx_s,1
18922.00,8306.00,napolitana_m,1
18923.00,8307.00,ckn_alfredo_s,1
18924.00,8307.00,sicilian_s,1
18925.00,8308.00,cali_ckn_s,1
18926.00,8309.00,spicy_ital_l,1
18927.00,8309.00,veggie_veg_l,1
18928.00,8310.00,big_meat_s,1
18929.00,8310.00,ital_supr_l,1
18930.00,8310.00,soppressata_s,1
18931.00,8310.00,the_greek_xl,1
18932.00,8311.00,pep_msh_pep_m,1
18933.00,8311.00,spinach_fet_m,1
18934.00,8312.00,big_meat_s,1
18935.00,8312.00,cali_ckn_l,1
18936.00,8312.00,ital_veggie_s,1
18937.00,8313.00,ital_supr_m,1
18938.00,8313.00,pep_msh_pep_s,1
18939.00,8313.00,pepperoni_l,1
18940.00,8313.00,spinach_fet_s,1
18941.00,8314.00,prsc_argla_s,1
18942.00,8314.00,the_greek_xl,1
18943.00,8315.00,ital_supr_l,1
18944.00,8316.00,veggie_veg_l,1
18945.00,8317.00,brie_carre_s,1
18946.00,8318.00,sicilian_s,1
18947.00,8319.00,ckn_pesto_l,1
18948.00,8320.00,bbq_ckn_m,1
18949.00,8320.00,big_meat_s,1
18950.00,8321.00,bbq_ckn_m,1
18951.00,8321.00,prsc_argla_m,1
18952.00,8322.00,pepperoni_s,1
18953.00,8323.00,southw_ckn_m,1
18954.00,8324.00,classic_dlx_l,1
18955.00,8324.00,napolitana_m,1
18956.00,8325.00,ital_veggie_m,1
18957.00,8325.00,sicilian_m,1
18958.00,8326.00,peppr_salami_l,1
18959.00,8327.00,big_meat_s,1
18960.00,8327.00,cali_ckn_l,1
18961.00,8327.00,hawaiian_m,1
18962.00,8327.00,sicilian_m,1
18963.00,8328.00,classic_dlx_l,1
18964.00,8328.00,ital_supr_m,1
18965.00,8328.00,pepperoni_l,1
18966.00,8328.00,veggie_veg_s,1
18967.00,8329.00,ckn_pesto_s,1
18968.00,8329.00,hawaiian_l,1
18969.00,8329.00,mexicana_l,1
18970.00,8329.00,southw_ckn_l,1
18971.00,8330.00,classic_dlx_m,1
18972.00,8330.00,green_garden_s,2
18973.00,8330.00,hawaiian_l,1
18974.00,8330.00,ital_cpcllo_m,1
18975.00,8330.00,ital_supr_s,2
18976.00,8330.00,mexicana_l,1
18977.00,8330.00,pepperoni_m,1
18978.00,8330.00,pepperoni_s,1
18979.00,8330.00,peppr_salami_l,1
18980.00,8330.00,prsc_argla_l,1
18981.00,8330.00,sicilian_l,1
18982.00,8330.00,southw_ckn_l,1
18983.00,8331.00,four_cheese_l,1
18984.00,8331.00,peppr_salami_m,1
18985.00,8332.00,soppressata_l,1
18986.00,8333.00,classic_dlx_m,1
18987.00,8333.00,classic_dlx_s,1
18988.00,8333.00,four_cheese_l,1
18989.00,8333.00,spinach_supr_s,1
18990.00,8334.00,spin_pesto_l,1
18991.00,8335.00,hawaiian_l,1
18992.00,8336.00,calabrese_m,1
18993.00,8337.00,veggie_veg_s,1
18994.00,8338.00,four_cheese_m,1
18995.00,8339.00,four_cheese_m,1
18996.00,8340.00,bbq_ckn_l,1
18997.00,8340.00,classic_dlx_m,1
18998.00,8340.00,green_garden_m,1
18999.00,8340.00,hawaiian_l,1
19000.00,8340.00,ital_cpcllo_m,1
19001.00,8340.00,ital_supr_l,1
19002.00,8340.00,spin_pesto_s,2
19003.00,8340.00,the_greek_xl,1
19004.00,8341.00,spinach_fet_s,1
19005.00,8342.00,peppr_salami_l,1
19006.00,8343.00,hawaiian_l,1
19007.00,8344.00,pepperoni_m,1
19008.00,8345.00,five_cheese_l,1
19009.00,8345.00,soppressata_m,1
19010.00,8346.00,spinach_fet_s,1
19011.00,8347.00,pep_msh_pep_l,1
19012.00,8347.00,pep_msh_pep_s,1
19013.00,8347.00,spicy_ital_l,1
19014.00,8347.00,spinach_fet_l,1
19015.00,8348.00,spin_pesto_l,1
19016.00,8349.00,thai_ckn_l,1
19017.00,8350.00,four_cheese_m,1
19018.00,8350.00,spicy_ital_l,1
19019.00,8350.00,the_greek_xl,1
19020.00,8351.00,classic_dlx_s,1
19021.00,8351.00,ital_veggie_m,1
19022.00,8351.00,mexicana_l,1
19023.00,8352.00,spicy_ital_s,1
19024.00,8353.00,ital_supr_m,1
19025.00,8353.00,napolitana_m,1
19026.00,8353.00,peppr_salami_l,1
19027.00,8354.00,pepperoni_m,1
19028.00,8354.00,southw_ckn_l,1
19029.00,8355.00,hawaiian_l,1
19030.00,8355.00,spicy_ital_m,1
19031.00,8356.00,bbq_ckn_m,1
19032.00,8356.00,spicy_ital_l,1
19033.00,8357.00,sicilian_l,1
19034.00,8358.00,hawaiian_s,1
19035.00,8358.00,soppressata_m,1
19036.00,8358.00,thai_ckn_l,1
19037.00,8359.00,cali_ckn_m,1
19038.00,8359.00,ckn_pesto_s,1
19039.00,8359.00,veggie_veg_m,1
19040.00,8360.00,bbq_ckn_s,1
19041.00,8361.00,prsc_argla_l,1
19042.00,8361.00,the_greek_m,1
19043.00,8362.00,ckn_alfredo_m,1
19044.00,8362.00,pepperoni_m,1
19045.00,8362.00,spin_pesto_s,1
19046.00,8363.00,napolitana_s,1
19047.00,8363.00,southw_ckn_m,1
19048.00,8364.00,cali_ckn_m,1
19049.00,8364.00,spinach_fet_m,1
19050.00,8365.00,bbq_ckn_l,1
19051.00,8365.00,cali_ckn_l,1
19052.00,8366.00,cali_ckn_m,1
19053.00,8366.00,four_cheese_m,1
19054.00,8366.00,ital_cpcllo_l,1
19055.00,8366.00,spin_pesto_s,1
19056.00,8367.00,bbq_ckn_l,1
19057.00,8367.00,four_cheese_m,1
19058.00,8367.00,the_greek_xl,1
19059.00,8368.00,hawaiian_m,1
19060.00,8369.00,mediterraneo_l,1
19061.00,8370.00,calabrese_m,1
19062.00,8371.00,sicilian_s,1
19063.00,8372.00,classic_dlx_m,1
19064.00,8372.00,classic_dlx_s,1
19065.00,8372.00,veggie_veg_s,1
19066.00,8373.00,bbq_ckn_m,1
19067.00,8373.00,five_cheese_l,1
19068.00,8373.00,thai_ckn_l,1
19069.00,8374.00,brie_carre_s,1
19070.00,8375.00,mexicana_l,1
19071.00,8375.00,spicy_ital_l,1
19072.00,8376.00,peppr_salami_m,1
19073.00,8377.00,spinach_fet_l,1
19074.00,8378.00,five_cheese_l,1
19075.00,8378.00,mediterraneo_l,2
19076.00,8378.00,mexicana_l,1
19077.00,8379.00,four_cheese_l,1
19078.00,8380.00,bbq_ckn_l,1
19079.00,8380.00,classic_dlx_l,1
19080.00,8380.00,pepperoni_s,1
19081.00,8381.00,spinach_supr_s,1
19082.00,8382.00,cali_ckn_m,1
19083.00,8382.00,ckn_alfredo_m,1
19084.00,8382.00,hawaiian_l,1
19085.00,8382.00,spin_pesto_l,1
19086.00,8383.00,veggie_veg_l,1
19087.00,8384.00,green_garden_s,1
19088.00,8385.00,calabrese_m,1
19089.00,8386.00,mexicana_l,1
19090.00,8387.00,calabrese_l,1
19091.00,8388.00,brie_carre_s,1
19092.00,8388.00,five_cheese_l,1
19093.00,8388.00,pep_msh_pep_l,1
19094.00,8388.00,pep_msh_pep_s,1
19095.00,8389.00,five_cheese_l,1
19096.00,8390.00,pep_msh_pep_s,1
19097.00,8391.00,spicy_ital_l,1
19098.00,8391.00,spinach_fet_m,1
19099.00,8391.00,thai_ckn_l,1
19100.00,8392.00,bbq_ckn_l,1
19101.00,8392.00,cali_ckn_l,1
19102.00,8392.00,ital_cpcllo_l,1
19103.00,8392.00,ital_supr_l,1
19104.00,8392.00,ital_supr_m,1
19105.00,8392.00,ital_supr_s,1
19106.00,8392.00,prsc_argla_s,1
19107.00,8392.00,southw_ckn_l,1
19108.00,8392.00,spicy_ital_m,1
19109.00,8393.00,peppr_salami_l,1
19110.00,8394.00,hawaiian_s,1
19111.00,8395.00,green_garden_s,1
19112.00,8396.00,ital_cpcllo_m,1
19113.00,8397.00,bbq_ckn_l,1
19114.00,8397.00,classic_dlx_m,1
19115.00,8398.00,ckn_alfredo_m,1
19116.00,8399.00,hawaiian_s,1
19117.00,8399.00,ital_supr_m,1
19118.00,8400.00,napolitana_l,1
19119.00,8401.00,calabrese_m,1
19120.00,8402.00,veggie_veg_l,1
19121.00,8403.00,bbq_ckn_m,1
19122.00,8403.00,pepperoni_s,1
19123.00,8404.00,peppr_salami_l,1
19124.00,8405.00,big_meat_s,1
19125.00,8405.00,classic_dlx_m,1
19126.00,8406.00,mediterraneo_s,1
19127.00,8406.00,pep_msh_pep_m,1
19128.00,8407.00,veggie_veg_m,1
19129.00,8408.00,napolitana_l,1
19130.00,8409.00,big_meat_s,1
19131.00,8409.00,brie_carre_s,1
19132.00,8409.00,spinach_supr_m,1
19133.00,8410.00,pep_msh_pep_m,1
19134.00,8410.00,spinach_fet_l,1
19135.00,8410.00,spinach_supr_l,1
19136.00,8411.00,bbq_ckn_l,1
19137.00,8411.00,mediterraneo_l,1
19138.00,8411.00,thai_ckn_m,1
19139.00,8412.00,four_cheese_l,1
19140.00,8412.00,hawaiian_s,1
19141.00,8412.00,sicilian_s,1
19142.00,8412.00,southw_ckn_l,1
19143.00,8413.00,five_cheese_l,1
19144.00,8413.00,green_garden_s,1
19145.00,8413.00,ital_supr_l,1
19146.00,8413.00,southw_ckn_l,1
19147.00,8414.00,cali_ckn_m,1
19148.00,8414.00,ital_veggie_s,1
19149.00,8415.00,spicy_ital_l,1
19150.00,8416.00,pep_msh_pep_s,1
19151.00,8416.00,spinach_supr_m,1
19152.00,8417.00,southw_ckn_s,1
19153.00,8417.00,spinach_supr_l,1
19154.00,8418.00,cali_ckn_m,1
19155.00,8419.00,big_meat_s,2
19156.00,8419.00,spicy_ital_l,1
19157.00,8419.00,veggie_veg_s,1
19158.00,8420.00,hawaiian_l,1
19159.00,8420.00,pep_msh_pep_s,1
19160.00,8420.00,spicy_ital_l,1
19161.00,8421.00,ital_veggie_l,1
19162.00,8422.00,sicilian_m,1
19163.00,8422.00,the_greek_l,1
19164.00,8423.00,classic_dlx_m,1
19165.00,8423.00,pep_msh_pep_m,1
19166.00,8423.00,peppr_salami_m,1
19167.00,8424.00,bbq_ckn_m,1
19168.00,8424.00,mediterraneo_m,1
19169.00,8424.00,pepperoni_m,1
19170.00,8424.00,peppr_salami_s,1
19171.00,8425.00,spicy_ital_l,1
19172.00,8426.00,calabrese_m,1
19173.00,8426.00,four_cheese_m,1
19174.00,8427.00,ital_supr_l,1
19175.00,8428.00,southw_ckn_l,1
19176.00,8429.00,mexicana_l,1
19177.00,8430.00,bbq_ckn_l,1
19178.00,8431.00,cali_ckn_l,1
19179.00,8431.00,sicilian_s,1
19180.00,8431.00,thai_ckn_m,1
19181.00,8431.00,thai_ckn_s,1
19182.00,8432.00,bbq_ckn_s,1
19183.00,8432.00,mexicana_m,1
19184.00,8433.00,bbq_ckn_l,1
19185.00,8433.00,classic_dlx_m,1
19186.00,8433.00,pep_msh_pep_s,1
19187.00,8434.00,mexicana_m,1
19188.00,8434.00,sicilian_s,1
19189.00,8435.00,ital_cpcllo_s,1
19190.00,8435.00,ital_supr_s,1
19191.00,8436.00,pepperoni_s,1
19192.00,8437.00,mediterraneo_s,1
19193.00,8437.00,napolitana_l,1
19194.00,8437.00,pepperoni_l,1
19195.00,8437.00,spinach_fet_l,1
19196.00,8438.00,calabrese_m,1
19197.00,8438.00,pepperoni_m,1
19198.00,8438.00,spicy_ital_l,1
19199.00,8438.00,spinach_fet_m,1
19200.00,8439.00,calabrese_s,1
19201.00,8439.00,four_cheese_l,1
19202.00,8440.00,calabrese_m,1
19203.00,8440.00,southw_ckn_l,1
19204.00,8441.00,brie_carre_s,1
19205.00,8441.00,ital_supr_m,1
19206.00,8441.00,spicy_ital_l,1
19207.00,8441.00,the_greek_xl,1
19208.00,8442.00,cali_ckn_l,1
19209.00,8443.00,four_cheese_l,1
19210.00,8443.00,ital_cpcllo_s,1
19211.00,8444.00,thai_ckn_s,1
19212.00,8445.00,ital_cpcllo_m,1
19213.00,8446.00,pepperoni_l,1
19214.00,8447.00,ital_supr_m,1
19215.00,8447.00,southw_ckn_l,1
19216.00,8448.00,pep_msh_pep_s,1
19217.00,8449.00,ckn_pesto_l,1
19218.00,8449.00,ital_supr_m,1
19219.00,8449.00,thai_ckn_l,1
19220.00,8450.00,four_cheese_l,1
19221.00,8451.00,classic_dlx_l,1
19222.00,8451.00,pep_msh_pep_m,1
19223.00,8452.00,bbq_ckn_s,1
19224.00,8452.00,cali_ckn_m,1
19225.00,8452.00,classic_dlx_m,1
19226.00,8452.00,pep_msh_pep_l,1
19227.00,8452.00,pepperoni_m,1
19228.00,8452.00,spicy_ital_l,1
19229.00,8452.00,spinach_fet_l,1
19230.00,8452.00,spinach_supr_l,1
19231.00,8453.00,pepperoni_m,1
19232.00,8454.00,classic_dlx_m,1
19233.00,8454.00,five_cheese_l,1
19234.00,8454.00,mediterraneo_l,1
19235.00,8455.00,spicy_ital_s,1
19236.00,8456.00,hawaiian_s,1
19237.00,8457.00,cali_ckn_m,1
19238.00,8458.00,ital_veggie_m,1
19239.00,8459.00,big_meat_s,1
19240.00,8459.00,calabrese_m,1
19241.00,8459.00,classic_dlx_m,1
19242.00,8459.00,green_garden_l,1
19243.00,8459.00,pepperoni_l,2
19244.00,8459.00,pepperoni_m,1
19245.00,8459.00,peppr_salami_l,1
19246.00,8459.00,sicilian_m,1
19247.00,8459.00,southw_ckn_l,2
19248.00,8459.00,spicy_ital_s,1
19249.00,8459.00,spinach_fet_l,1
19250.00,8459.00,spinach_supr_s,1
19251.00,8459.00,thai_ckn_l,1
19252.00,8460.00,spicy_ital_s,1
19253.00,8461.00,four_cheese_l,1
19254.00,8462.00,bbq_ckn_l,1
19255.00,8463.00,five_cheese_l,1
19256.00,8463.00,spinach_fet_l,1
19257.00,8463.00,spinach_supr_s,1
19258.00,8463.00,veggie_veg_m,1
19259.00,8464.00,green_garden_l,1
19260.00,8465.00,cali_ckn_m,1
19261.00,8465.00,spicy_ital_l,1
19262.00,8466.00,spicy_ital_m,1
19263.00,8467.00,big_meat_s,1
19264.00,8468.00,ital_cpcllo_l,1
19265.00,8468.00,pep_msh_pep_s,1
19266.00,8468.00,spinach_supr_m,1
19267.00,8469.00,four_cheese_m,1
19268.00,8470.00,ital_supr_m,1
19269.00,8470.00,sicilian_s,1
19270.00,8470.00,the_greek_s,1
19271.00,8471.00,bbq_ckn_l,1
19272.00,8471.00,classic_dlx_l,1
19273.00,8472.00,thai_ckn_l,1
19274.00,8473.00,prsc_argla_l,1
19275.00,8473.00,sicilian_m,1
19276.00,8473.00,southw_ckn_s,1
19277.00,8474.00,bbq_ckn_l,1
19278.00,8474.00,cali_ckn_m,1
19279.00,8474.00,southw_ckn_l,1
19280.00,8475.00,brie_carre_s,1
19281.00,8476.00,ckn_alfredo_s,1
19282.00,8476.00,four_cheese_m,1
19283.00,8476.00,ital_veggie_l,1
19284.00,8476.00,mediterraneo_l,1
19285.00,8477.00,the_greek_s,1
19286.00,8478.00,napolitana_l,1
19287.00,8478.00,napolitana_s,1
19288.00,8478.00,pep_msh_pep_s,1
19289.00,8479.00,ckn_pesto_s,1
19290.00,8480.00,ckn_alfredo_m,1
19291.00,8480.00,hawaiian_l,1
19292.00,8481.00,classic_dlx_m,1
19293.00,8482.00,veggie_veg_s,1
19294.00,8483.00,bbq_ckn_m,1
19295.00,8483.00,classic_dlx_l,1
19296.00,8484.00,ital_supr_l,1
19297.00,8484.00,peppr_salami_m,1
19298.00,8484.00,the_greek_l,1
19299.00,8485.00,napolitana_l,1
19300.00,8486.00,ital_supr_m,1
19301.00,8486.00,veggie_veg_l,1
19302.00,8487.00,calabrese_l,1
19303.00,8487.00,prsc_argla_s,1
19304.00,8487.00,spinach_supr_m,1
19305.00,8488.00,five_cheese_l,2
19306.00,8488.00,thai_ckn_s,1
19307.00,8489.00,napolitana_l,1
19308.00,8489.00,peppr_salami_s,1
19309.00,8490.00,hawaiian_l,1
19310.00,8490.00,ital_cpcllo_l,1
19311.00,8491.00,four_cheese_l,1
19312.00,8491.00,ital_cpcllo_l,1
19313.00,8491.00,mexicana_l,1
19314.00,8492.00,green_garden_s,1
19315.00,8492.00,pepperoni_m,1
19316.00,8493.00,bbq_ckn_m,1
19317.00,8493.00,ital_supr_m,1
19318.00,8494.00,ckn_alfredo_l,1
19319.00,8494.00,classic_dlx_l,1
19320.00,8494.00,five_cheese_l,1
19321.00,8495.00,five_cheese_l,1
19322.00,8495.00,spicy_ital_m,1
19323.00,8496.00,bbq_ckn_l,1
19324.00,8496.00,ital_cpcllo_l,1
19325.00,8496.00,sicilian_l,1
19326.00,8497.00,bbq_ckn_l,1
19327.00,8497.00,thai_ckn_l,1
19328.00,8498.00,ckn_pesto_s,1
19329.00,8499.00,hawaiian_l,1
19330.00,8499.00,spin_pesto_m,1
19331.00,8500.00,four_cheese_l,1
19332.00,8500.00,green_garden_m,1
19333.00,8501.00,bbq_ckn_l,1
19334.00,8501.00,ital_veggie_s,1
19335.00,8501.00,thai_ckn_l,2
19336.00,8502.00,mexicana_l,1
19337.00,8502.00,southw_ckn_l,1
19338.00,8503.00,spinach_fet_m,1
19339.00,8504.00,pepperoni_m,1
19340.00,8504.00,thai_ckn_l,1
19341.00,8505.00,pepperoni_m,1
19342.00,8506.00,brie_carre_s,1
19343.00,8506.00,classic_dlx_m,1
19344.00,8506.00,spinach_fet_l,1
19345.00,8507.00,the_greek_l,1
19346.00,8508.00,ckn_alfredo_m,1
19347.00,8508.00,ckn_pesto_l,1
19348.00,8508.00,ckn_pesto_s,1
19349.00,8508.00,prsc_argla_l,1
19350.00,8509.00,napolitana_m,1
19351.00,8510.00,big_meat_s,1
19352.00,8510.00,ital_cpcllo_s,1
19353.00,8510.00,spinach_fet_m,1
19354.00,8511.00,southw_ckn_m,1
19355.00,8512.00,classic_dlx_m,1
19356.00,8512.00,southw_ckn_l,1
19357.00,8513.00,ital_veggie_m,1
19358.00,8513.00,pep_msh_pep_s,1
19359.00,8513.00,spicy_ital_l,1
19360.00,8514.00,peppr_salami_m,1
19361.00,8515.00,calabrese_m,1
19362.00,8516.00,pep_msh_pep_l,1
19363.00,8517.00,bbq_ckn_s,1
